id,tx_id,uid,f_min_hz,f_max_hz,x_min_m,x_max_m,t,win_length_s,dataset,label,label_name,saved_timestamp,username,source_file
13,2,fc5d7381-9942-4a8a-8043-ca18289245d4,12.818600271070629,29.54344522213102,29484.718077130296,38099.281922869704,10.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 00:37:10.912,ers334,20211102_215231.h5
14,2,fc5d7381-9942-4a8a-8043-ca18289245d4,12.818600271070629,29.54344522213102,32376.718077130296,40991.281922869704,12.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 00:37:10.912,ers334,20211102_215231.h5
15,2,fc5d7381-9942-4a8a-8043-ca18289245d4,12.818600271070629,29.54344522213102,34912.718077130296,43527.281922869704,14.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 00:37:10.914,ers334,20211102_215231.h5
16,3,fc5d7381-9942-4a8a-8043-ca18289245d4,13.66671614079985,26.575039678078703,10412.737671585473,15267.262328414527,0.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 00:52:05.682,ers334,20211102_215231.h5
17,3,fc5d7381-9942-4a8a-8043-ca18289245d4,13.66671614079985,26.575039678078703,13328.737671585473,18183.262328414527,2.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 00:52:05.684,ers334,20211102_215231.h5
18,3,fc5d7381-9942-4a8a-8043-ca18289245d4,13.66671614079985,26.575039678078703,16432.737671585473,21287.262328414527,4.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 00:52:05.686,ers334,20211102_215231.h5
19,3,fc5d7381-9942-4a8a-8043-ca18289245d4,13.66671614079985,26.575039678078703,19404.737671585473,24259.262328414527,6.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 00:52:05.688,ers334,20211102_215231.h5
20,3,fc5d7381-9942-4a8a-8043-ca18289245d4,13.66671614079985,26.575039678078703,22404.737671585473,27259.262328414527,8.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 00:52:05.690,ers334,20211102_215231.h5
21,3,fc5d7381-9942-4a8a-8043-ca18289245d4,13.66671614079985,26.575039678078703,25348.737671585473,30203.262328414527,10.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 00:52:05.692,ers334,20211102_215231.h5
22,3,fc5d7381-9942-4a8a-8043-ca18289245d4,13.66671614079985,26.575039678078703,28284.737671585473,33139.26232841452,12.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 00:52:05.694,ers334,20211102_215231.h5
23,3,fc5d7381-9942-4a8a-8043-ca18289245d4,13.66671614079985,26.575039678078703,30216.737671585473,35071.26232841452,14.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 00:52:05.696,ers334,20211102_215231.h5
24,4,fc5d7381-9942-4a8a-8043-ca18289245d4,16.63512168485215,28.271271417537157,35385.041480927044,39774.95851907295,0.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 00:54:10.932,ers334,20211102_215231.h5
25,4,fc5d7381-9942-4a8a-8043-ca18289245d4,16.63512168485215,28.271271417537157,38413.041480927044,42802.95851907295,2.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 00:54:10.934,ers334,20211102_215231.h5
26,4,fc5d7381-9942-4a8a-8043-ca18289245d4,16.63512168485215,28.271271417537157,41565.041480927044,45954.95851907295,4.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 00:54:10.935,ers334,20211102_215231.h5
30,6,f5156ff7-e81b-4c91-8641-da568e6c99c2,17.155968273616264,29.615338119094783,36455.55090279106,40944.44909720894,0.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 01:17:12.669,ers334,20211102_215231.h5
31,6,f5156ff7-e81b-4c91-8641-da568e6c99c2,17.155968273616264,29.615338119094783,39347.55090279106,43836.44909720894,2.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 01:17:12.670,ers334,20211102_215231.h5
32,6,f5156ff7-e81b-4c91-8641-da568e6c99c2,17.155968273616264,29.615338119094783,42175.55090279106,46664.44909720894,4.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 01:17:12.672,ers334,20211102_215231.h5
33,7,f5156ff7-e81b-4c91-8641-da568e6c99c2,16.1246498464448,34.14012766292316,11232.645445939008,16743.354554060992,0.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 01:20:11.504,ers334,20211102_215231.h5
34,7,f5156ff7-e81b-4c91-8641-da568e6c99c2,16.1246498464448,34.14012766292316,3420.645445939008,8931.354554060992,2.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 01:20:11.505,ers334,20211102_215231.h5
35,7,f5156ff7-e81b-4c91-8641-da568e6c99c2,16.1246498464448,34.14012766292316,19296.645445939008,24807.354554060992,4.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 01:20:11.506,ers334,20211102_215231.h5
36,7,f5156ff7-e81b-4c91-8641-da568e6c99c2,16.1246498464448,34.14012766292316,236.6454459390079,5747.354554060992,6.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 01:20:11.509,ers334,20211102_215231.h5
37,7,f5156ff7-e81b-4c91-8641-da568e6c99c2,16.1246498464448,34.14012766292316,22796.645445939008,28307.354554060992,8.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 01:20:11.511,ers334,20211102_215231.h5
38,7,f5156ff7-e81b-4c91-8641-da568e6c99c2,16.1246498464448,34.14012766292316,-1707.354554060992,3803.354554060992,10.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 01:20:11.513,ers334,20211102_215231.h5
39,7,f5156ff7-e81b-4c91-8641-da568e6c99c2,16.1246498464448,34.14012766292316,25928.645445939008,31439.354554060992,12.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 01:20:11.514,ers334,20211102_215231.h5
40,7,f5156ff7-e81b-4c91-8641-da568e6c99c2,16.1246498464448,34.14012766292316,28908.645445939008,34419.35455406099,14.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 01:20:11.516,ers334,20211102_215231.h5
41,7,f5156ff7-e81b-4c91-8641-da568e6c99c2,16.1246498464448,34.14012766292316,31996.645445939008,37507.35455406099,16.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 01:20:11.518,ers334,20211102_215231.h5
42,7,f5156ff7-e81b-4c91-8641-da568e6c99c2,16.1246498464448,34.14012766292316,34900.64544593901,40411.35455406099,18.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 01:20:11.519,ers334,20211102_215231.h5
43,7,f5156ff7-e81b-4c91-8641-da568e6c99c2,16.1246498464448,34.14012766292316,38080.64544593901,43591.35455406099,20.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 01:20:11.521,ers334,20211102_215231.h5
44,7,f5156ff7-e81b-4c91-8641-da568e6c99c2,16.1246498464448,34.14012766292316,41236.64544593901,46747.35455406099,22.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 01:20:11.522,ers334,20211102_215231.h5
45,8,f5156ff7-e81b-4c91-8641-da568e6c99c2,15.02259618635933,28.997210582524325,38760.67535081143,43431.32464918857,0.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 01:21:32.779,ers334,20211102_215231.h5
46,8,f5156ff7-e81b-4c91-8641-da568e6c99c2,15.02259618635933,28.997210582524325,41612.67535081143,46283.32464918857,2.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 01:21:32.780,ers334,20211102_215231.h5
47,9,684ec297-d421-4672-868b-ba31f7aab31a,17.963368552249705,28.72117917028583,10804.588724082416,15507.411275917584,0.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 13:13:43.772,ers334,20211102_215231.h5
48,9,684ec297-d421-4672-868b-ba31f7aab31a,17.963368552249705,28.72117917028583,14200.588724082416,18903.411275917584,2.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 13:13:43.772,ers334,20211102_215231.h5
49,9,684ec297-d421-4672-868b-ba31f7aab31a,17.963368552249705,28.72117917028583,19000.588724082416,23703.411275917584,4.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 13:13:43.773,ers334,20211102_215231.h5
50,9,684ec297-d421-4672-868b-ba31f7aab31a,17.963368552249705,28.72117917028583,22896.588724082416,27599.411275917584,6.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 13:13:43.773,ers334,20211102_215231.h5
51,9,684ec297-d421-4672-868b-ba31f7aab31a,17.963368552249705,28.72117917028583,26172.588724082416,30875.411275917584,8.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 13:13:43.774,ers334,20211102_215231.h5
52,9,684ec297-d421-4672-868b-ba31f7aab31a,17.963368552249705,28.72117917028583,29284.588724082416,33987.411275917584,10.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 13:13:43.774,ers334,20211102_215231.h5
53,9,684ec297-d421-4672-868b-ba31f7aab31a,17.963368552249705,28.72117917028583,32496.588724082416,37199.411275917584,12.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 13:13:43.775,ers334,20211102_215231.h5
54,9,684ec297-d421-4672-868b-ba31f7aab31a,17.963368552249705,28.72117917028583,35256.588724082416,39959.411275917584,14.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 13:13:43.775,ers334,20211102_215231.h5
55,10,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,12.470121561392716,27.17487258014301,13235.407464398388,17644.592535601612,0.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 14:30:15.830,ers334,20211102_215231.h5
56,10,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,12.470121561392716,27.17487258014301,16199.407464398388,20608.592535601612,2.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 14:30:15.831,ers334,20211102_215231.h5
57,10,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,12.470121561392716,27.17487258014301,19835.407464398388,24244.592535601612,4.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 14:30:15.832,ers334,20211102_215231.h5
58,10,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,12.470121561392716,27.17487258014301,23047.407464398388,27456.592535601612,6.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 14:30:15.832,ers334,20211102_215231.h5
59,10,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,12.470121561392716,27.17487258014301,26219.407464398388,30628.592535601612,8.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 14:30:15.833,ers334,20211102_215231.h5
60,10,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,12.470121561392716,27.17487258014301,29235.407464398388,33644.59253560161,10.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 14:30:15.834,ers334,20211102_215231.h5
61,10,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,12.470121561392716,27.17487258014301,32191.407464398388,36600.59253560161,12.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 14:30:15.835,ers334,20211102_215231.h5
62,10,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,12.470121561392716,27.17487258014301,35015.40746439839,39424.592535601616,14.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 14:30:15.835,ers334,20211102_215231.h5
63,10,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,12.470121561392716,27.17487258014301,37655.40746439839,42064.592535601616,16.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 14:30:15.836,ers334,20211102_215231.h5
64,10,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,12.470121561392716,27.17487258014301,40243.40746439839,44652.592535601616,18.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 14:30:15.838,ers334,20211102_215231.h5
65,10,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,12.470121561392716,27.17487258014301,42227.40746439839,46636.592535601616,20.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 14:30:15.838,ers334,20211102_215231.h5
69,12,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,17.984269345229254,24.354267336229732,36324.773950684474,40123.226049315526,0.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:31:52.501,ers334,20211102_215301.h5
70,12,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,17.984269345229254,24.354267336229732,39660.773950684474,43459.226049315526,2.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:31:52.502,ers334,20211102_215301.h5
71,12,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,17.984269345229254,24.354267336229732,42180.773950684474,45979.226049315526,4.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:31:52.502,ers334,20211102_215301.h5
72,13,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,18.876387828135655,28.508987689833617,5848.133519971705,12191.866480028295,0.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:34:06.198,ers334,20211102_215231.h5
73,13,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,18.876387828135655,28.508987689833617,-555.866480028295,5787.866480028295,2.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:34:06.198,ers334,20211102_215231.h5
74,13,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,18.876387828135655,28.508987689833617,12332.133519971705,18675.866480028293,4.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:34:06.199,ers334,20211102_215231.h5
75,13,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,18.876387828135655,28.508987689833617,-2315.866480028295,4027.866480028295,6.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:34:06.199,ers334,20211102_215231.h5
76,13,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,18.876387828135655,28.508987689833617,15556.133519971705,21899.866480028293,8.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:34:06.199,ers334,20211102_215231.h5
77,13,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,18.876387828135655,28.508987689833617,18520.133519971707,24863.866480028297,10.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:34:06.200,ers334,20211102_215231.h5
78,13,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,18.876387828135655,28.508987689833617,21332.133519971707,27675.866480028297,12.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:34:06.200,ers334,20211102_215231.h5
79,13,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,18.876387828135655,28.508987689833617,24344.133519971707,30687.866480028297,14.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:34:06.201,ers334,20211102_215231.h5
80,13,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,18.876387828135655,28.508987689833617,27104.133519971707,33447.8664800283,16.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:34:06.201,ers334,20211102_215231.h5
81,14,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,14.93617947062252,35.277634281898074,11517.899878034641,16346.100121965359,0.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:36:30.598,ers334,20211102_215301.h5
82,14,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,14.93617947062252,35.277634281898074,4409.899878034641,9238.100121965359,2.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:36:30.599,ers334,20211102_215301.h5
83,14,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,14.93617947062252,35.277634281898074,18817.89987803464,23646.10012196536,4.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:36:30.600,ers334,20211102_215301.h5
84,14,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,14.93617947062252,35.277634281898074,1021.899878034641,5850.100121965359,6.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:36:30.600,ers334,20211102_215301.h5
85,14,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,14.93617947062252,35.277634281898074,22409.89987803464,27238.10012196536,8.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:36:30.601,ers334,20211102_215301.h5
86,14,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,14.93617947062252,35.277634281898074,-1298.100121965359,3530.100121965359,10.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:36:30.601,ers334,20211102_215301.h5
87,14,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,14.93617947062252,35.277634281898074,25705.89987803464,30534.10012196536,12.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:36:30.602,ers334,20211102_215301.h5
88,14,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,14.93617947062252,35.277634281898074,28909.89987803464,33738.100121965355,14.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:36:30.602,ers334,20211102_215301.h5
89,14,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,14.93617947062252,35.277634281898074,31845.89987803464,36674.100121965355,16.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:36:30.603,ers334,20211102_215301.h5
90,14,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,14.93617947062252,35.277634281898074,34761.899878034645,39590.10012196536,18.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:36:30.603,ers334,20211102_215301.h5
91,14,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,14.93617947062252,35.277634281898074,37821.899878034645,42650.10012196536,20.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:36:30.604,ers334,20211102_215301.h5
92,14,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,14.93617947062252,35.277634281898074,40813.899878034645,45642.10012196536,22.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 14:36:30.604,ers334,20211102_215301.h5
93,15,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,15.736118739270708,33.154649872063004,12187.218984608226,16436.781015391774,0.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 16:00:55.772,ers334,20211102_215301.h5
94,15,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,15.736118739270708,33.154649872063004,15463.218984608226,19712.781015391774,2.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 16:00:55.773,ers334,20211102_215301.h5
95,15,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,15.736118739270708,33.154649872063004,19947.218984608226,24196.781015391774,4.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 16:00:55.773,ers334,20211102_215301.h5
96,15,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,15.736118739270708,33.154649872063004,23607.218984608226,27856.781015391774,6.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 16:00:55.774,ers334,20211102_215301.h5
97,15,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,15.736118739270708,33.154649872063004,27015.218984608226,31264.781015391774,8.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 16:00:55.774,ers334,20211102_215301.h5
98,15,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,15.736118739270708,33.154649872063004,30267.218984608226,34516.781015391774,10.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 16:00:55.775,ers334,20211102_215301.h5
99,15,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,15.736118739270708,33.154649872063004,33519.218984608226,37768.781015391774,12.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 16:00:55.776,ers334,20211102_215301.h5
100,15,ba2fbe72-7b0a-433e-a0b5-31a9f6832606,15.736118739270708,33.154649872063004,35707.218984608226,39956.781015391774,14.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 16:00:55.777,ers334,20211102_215301.h5
115,18,f60ea384-f26a-4a58-85f6-76bba2e035f0,16.92687913233143,32.409417326673505,9449.925185922126,14590.074814077872,0.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 22:44:07.940,ers334,20211102_215301.h5
116,18,f60ea384-f26a-4a58-85f6-76bba2e035f0,16.92687913233143,32.409417326673505,2637.9251859221267,7778.074814077873,2.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 22:44:07.941,ers334,20211102_215301.h5
117,18,f60ea384-f26a-4a58-85f6-76bba2e035f0,16.92687913233143,32.409417326673505,15865.925185922126,21006.074814077874,4.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 22:44:07.941,ers334,20211102_215301.h5
118,18,f60ea384-f26a-4a58-85f6-76bba2e035f0,16.92687913233143,32.409417326673505,5.92518592212673,5146.074814077873,6.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 22:44:07.942,ers334,20211102_215301.h5
119,18,f60ea384-f26a-4a58-85f6-76bba2e035f0,16.92687913233143,32.409417326673505,19365.925185922126,24506.074814077874,8.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 22:44:07.942,ers334,20211102_215301.h5
120,18,f60ea384-f26a-4a58-85f6-76bba2e035f0,16.92687913233143,32.409417326673505,22601.925185922126,27742.074814077874,10.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 22:44:07.943,ers334,20211102_215301.h5
121,18,f60ea384-f26a-4a58-85f6-76bba2e035f0,16.92687913233143,32.409417326673505,25801.925185922126,30942.074814077874,12.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 22:44:07.943,ers334,20211102_215301.h5
122,18,f60ea384-f26a-4a58-85f6-76bba2e035f0,16.92687913233143,32.409417326673505,28785.925185922126,33926.074814077874,14.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 22:44:07.944,ers334,20211102_215301.h5
123,18,f60ea384-f26a-4a58-85f6-76bba2e035f0,16.92687913233143,32.409417326673505,31537.925185922126,36678.074814077874,16.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 22:44:07.944,ers334,20211102_215301.h5
124,18,f60ea384-f26a-4a58-85f6-76bba2e035f0,16.92687913233143,32.409417326673505,34261.925185922126,39402.074814077874,18.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 22:44:07.944,ers334,20211102_215301.h5
125,18,f60ea384-f26a-4a58-85f6-76bba2e035f0,16.92687913233143,32.409417326673505,36981.925185922126,42122.074814077874,20.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 22:44:07.945,ers334,20211102_215301.h5
126,18,f60ea384-f26a-4a58-85f6-76bba2e035f0,16.92687913233143,32.409417326673505,39713.925185922126,44854.074814077874,22.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 22:44:07.945,ers334,20211102_215301.h5
127,18,f60ea384-f26a-4a58-85f6-76bba2e035f0,16.92687913233143,32.409417326673505,41865.925185922126,47006.074814077874,24.0,2.0,ooi_optasense_north_c2_full,1,Bp_B,2025-12-18 22:44:07.946,ers334,20211102_215301.h5
128,19,91c5f715-9875-45fc-9c45-3a7ff19b5994,13.255777569418738,23.7211919657938,11452.367547151884,15963.632452848118,0.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 22:52:32.169,ers334,20211102_215301.h5
129,19,91c5f715-9875-45fc-9c45-3a7ff19b5994,13.255777569418738,23.7211919657938,13560.367547151884,18071.63245284812,2.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 22:52:32.170,ers334,20211102_215301.h5
130,19,91c5f715-9875-45fc-9c45-3a7ff19b5994,13.255777569418738,23.7211919657938,16700.367547151884,21211.63245284812,4.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 22:52:32.170,ers334,20211102_215301.h5
131,19,91c5f715-9875-45fc-9c45-3a7ff19b5994,13.255777569418738,23.7211919657938,19660.367547151884,24171.63245284812,6.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 22:52:32.171,ers334,20211102_215301.h5
132,19,91c5f715-9875-45fc-9c45-3a7ff19b5994,13.255777569418738,23.7211919657938,22608.367547151884,27119.63245284812,8.0,2.0,ooi_optasense_north_c2_full,2,Bp_A,2025-12-18 22:52:32.171,ers334,20211102_215301.h5
